en_name,img_link,category_name,company,effective_material,price,usage,ar_name
Acyclovir 400 stada 35 tab,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Global napi pharmaceuticals > stada,acyclovir,104,"
مضاد للفيروسات , حالات الهيربس",2اسيكلوفير 400 مجم ستادا 35 قرص 400  35 
Valcyte 450 mg 60 f.c. tab,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,F.hoffman la roche,valganciclovir,8000,"
مضاد للفيروسات",1فالسايت 450 مجم 60 قرص 450  60  
Acivirax 400mg 30 tabs.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Mash premiere,acyclovir,64.5,"
مضاد فيروسات",2اسيفيراكس 400مجم 30 قرص 400 30 
Tamiflu 75mg 10caps.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,F.hoffman la roche > multipharma,oseltamivir,240,"
antiviral.release phase",3تامي فلو 75مجم 10 كبسولة  75 10
Virustat 400mg 35 tablets,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Pharopharma,acyclovir,35,"
مضاد فيروسات",20 - فيروستات 400مجم 35 قرص 400 35 
Avipiravir 200 mg 40 f.c. tabs.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Eva pharma,favipiravir,812,"
مضاد للفيروسات , حالات الانفلونزا الشديدة",2افيبيرافير 200مجم 40 قرص 200  40  
Tecavir 0.5mg 30 f.c. tab.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Eva pharma,entecavir,900,"
antiviral.nucleoside",7تيكافير 05مجم 30 قرص  05 30  
Synagis 100mg/ml i.m. vial (net price),https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Abbvie ltd. > multipharma,palivizumab,12000,"
مضاد للفيروسات — يستخدم للوقاية من أمراض رئوية شديدة يسببها هذا الفيروس في الأطفال الخدج او الأطفال الذين يولدون بأمراض رئوية أو قلبية.",1سيناجيس 100 مجم /مل حقن  100/   ( )
Acyclovir 200mg 20 tab,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Memphis,acyclovir,13.5,"
مضاد للفيروسات.",2اسيكلوفير 200مجم 20 قرص 200 20 
Zovirax d.s 400mg/5ml susp.100 ml,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Glaxo smithkline,acyclovir,47,"
مضاد للفيروسات",2زوفيراكس دي اس 400مجم معلق 100 مل  400/5 100 
Ganvir 0.15% ophthalmic gel 10 gm,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Orchidia pharmaceutical industries,ganciclovir,42,"
antiviral.nucleoside",3جانفير جل للعين 10 جم 015%   10 
Acyclostad 5% cream 10 gm,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Global napi pharmaceuticals > stada,acyclovir,9.75,"
مضاد للفيروسات.",3اسيكلوستاد كريم 10 جم 5%  10 
Valysernex 1000mg 20 f.c. caplets,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Eva pharma,valacyclovir,170,"
antiviral.nucleoside",3فاليسيرنكس 1000مجم 20 قرص 1000 20  
Baraclude 1 mg 30 tabs. (net price),https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Bristol-myers squibb,entecavir,3720,"
antiviral.nucleoside",3باراكلود 1 مجم 30 قرص 1  30  ( )
Zovirax 200mg/5ml susp. 125ml,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Glaxo smithkline,acyclovir,143.05,"
antiviral.nucleoside",50 - زوفيراكس 200مجم/5مل معلق 125 مل 200/5  125
Pk-merz 100mg 30 f.c. tab,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Pharco > merz,amantadine,40.5,"
مضاد للفيروسات",3بي كيه -ميرز 100مجم 30 قرص- 100 30  
Infex 100mg 60 f.c.tab.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Marcyrl co. > merz,amantadine,48,"
antiviral.uncoating inhibitor",5انفكس 100مجم 60 قرص 100 60 
Acyclovir 3% eye oint. 5 gm,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Misr,acyclovir,5.75,"
لعلاج التهابات العين الفيروسية",40 - اسيكلوفير 3% مرهم عين 5 جرام 3%   5 
Remdesivir eva pharma 100 mg /20 ml vial iv,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Eva pharma,remdesivir,470,"
مضاد فيروسات",3ريمديسيفير 100 مجم ايفا فارما 20 مل فيال   100  /20   
Sofosbuvir-mup 400mg 28 tablets,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Mup,sofosbuvir,900,"
antiviral",4سوفوبوفر ميوب 400مجم 28 اقراص- 400 28 
Borgavirax 200mg/5ml susp. 125ml,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Borg,acyclovir,27.6,"
علاج للعدوى الفيروسية.",4بورجافيراكس 200مجم/5مل معلق 125 مل 200/5  125
Cloviralex 600 mg 10 tablets,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Eva pharma,efavirenz,200,"
مضاد للفيروسات , تقليل الالتهابات , علاج الهيربس",4كلوفيراكس 600مجم 10 اقراص 600  10 
Aciclovir mylan 500mg 5 vial,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Reig jofre-spain > ramco,acyclovir,400,"
مضاد فيروسات",4اسيكلوفير ميلان 500مجم 5 فيال  500 5 
Cycloviral 400mg/5ml syrup 100 ml,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Sedico,acyclovir,26.4,"
antiviral.nucleoside",5سيكلوفيرال 400مجم /5مل شراب 100 مل 400/5  100 
Viread 300 mg 30 tablets,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Gilead sciences > ibis pharma,tenofovir disoproxil fumarate,658,"
antiviral.nucleoside",4فيريد 300مجم 30 قرص 300  30 
Caviclude 1 mg 30 f.c. tabs.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Global napi pharmaceuticals > global advanced pharmaceuticals (gap),entecavir,1350,"
مضاد فيروسات",5كافيكلود 1مجم 30 اقراص 1  30  
Daclavirocyrl 60 mg 28 f.c. tabs.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Marcyrl co.,daclatasvir,120,"
antiviral",4داكلافيروكيرل 60 مجم 28 قرص 60  28  
Cycloviral 800mg 20 tab.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Sedico,acyclovir,33.6,"
antiviral.nucleoside",5سيكلوفيرال 800مجم 20 قرص 800 20 
Tabine 100mg/5ml 5 amps. for i.v. s.c. inj. or intrathecal,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Hikma specialized pharmaceuticals,cytarabine,113.5,"
antiviral.nucleoside",4تابين 100مجم/5مل 5 امبولات للحقن 100/5 5       
Tenaviron 300 mg 30 tablets,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Eva pharma,tenofovir disoproxil fumarate,360,"
antiviral.nucleoside",5تينافيرون 300مجم 30 قرص  300  30 
Isoprinosine 500mg 8 tab.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Mup > new port-ireland,isoprinosine,25,"
antiviral",5ايزوبرينوزين 500مجم 8 قرص  500 8 
Cymevene 500mg i.v. vial,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,F.hoffman la roche,ganciclovir,191.5,"
antiviral.nucleoside",5سيميفيني 500مجم وريد فيال  500  
Cytarabine 100mg/5ml amp.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Choongwae pharma-korea > general technology-egypt,cytarabine,15,"
antiviral.nucleoside",5سيتارابين 100مجم/5مل امبول 100/5 
Daklanork 60 mg 28 f.c. tabs.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Mash premiere,daclatasvir,120,"
antiviral",7داكلانورك 60 مجم 28 قرص 60  28  
Anviziram 200 mg 100 f.c. tabs. (hospitals only),https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Rameda,favipiravir,3150,"
antiviral",6انفيزيرام 200 مجم 100 قرص 200  100   ( )
Zovirax 250mg 5 vial i.v. infusion,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Glaxo smithkline,acyclovir,450,"
antiviral.nucleoside",7زوفيراكس 250مجم 5 فيال للتسريب الوريدي 250 5   
Caviclude 0.5 mg 30 f.c. tabs.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Global napi pharmaceuticals > global advanced pharmaceuticals (gap),entecavir,900,"
antiviral.nucleoside",70 - كافيكلود 05 مجم 30 قرص 05  30  
Zeffix 100mg 28 f.c.tab.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Glaxo smithkline > modern pharma,lamivudine,260,"
antiviral.nucleoside",8زيفكس 100مجم 28 اقراص 100 28 
Valtrex 500mg 42 tab.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Glaxo smithkline,valacyclovir,385,"
antiviral.nucleoside",7فالتريكس 500مجم 42 اقراص 500 42 
Supraviran 250mg i.v vial,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Grunenthal-germany > al kamal importing & marketing co,acyclovir,40,"
antiviral.nucleoside",5سيبرافيران 250مجم وريد فيال  250  
Ribovinal 200 mg 8 caps.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Mash premiere,ribavirin,12,"
antiviral.nucleoside",6ريبوفينال 200مجم 8 كبسول 200  8 
Gratisovir 400mg 28 tablets,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,European egyptian pharm. ind. > pharco,sofosbuvir,900,"
antiviral",6جراتيسوفير 400 مجم 28 قرص 400 28 
Penciclovir 1% topical cream 30 gm,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Sabaa,penciclovir,14.4,"
antiviral.nucleoside",7بينسيكلوفير 1% كريم 30جم 1%   30 
Valysernex 500mg 20 f.c. caplet,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Eva pharma,valacyclovir,100,"
antiviral.nucleoside",80 - فالسيرنيكس 500مجم 20 قرص  500 20  
Ribavirin syrup 100ml,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Memphis,ribavirin,19.2,"
antiviral.nucleoside",6ريبافيرين شراب 100مل  100
Ludnovir 1 mg 10 tabs,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Mash premiere,entecavir,450,"
antiviral.nucleoside",8لودونوفير 1مجم 10 اقراص  1  10 
Avara 100mg 3 f.c. tab. (n/a),https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Sanofi,leflunomide,160,"
immunosuppressive agent.antirheumatic antiviral agent.pyrimidine synthesis inhibitor",8افارا 100مجم 3 اقراص 100 3   (/)
Rafix 10mg 10 tab.,https://www.dwaprices.com/upload/1675606734.jpg,الروماتيزم,Sigma,leflunomide,40,"
immunosuppressive agent.antirheumatic antiviral agent.pyrimidine synthesis inhibitor",9رافيكس 10مجم 10 اقراص 10 10 
Cycloviral 200mg 20 tab.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Sedico,acyclovir,25.2,"
antiviral.nucleoside",7سيكلوفيرال 200مجم 20 قرص 200 20 
Ribavirin 200mg 12 caps.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Mina pharm,ribavirin,22,"
antiviral.nucleoside",6ريبافيرين 200مجم 12 كبسولة  200 12 
Adamine 100mg 20 caps.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Rameda,amantadine,7,"
مضاد للفيروسات",6ادامين 100مجم 20 كبسولة 100 20 
Taminil-n 12mg/ml susp. 60 ml,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,El nile.,oseltamivir,183,"
antiviral.release phase",7تامينيل ان 12مجم/مل شراب معلق 60مل- 12/  60 
Pk-merz 200mg/500ml sol. for iv inf.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,B.braun medical sa barcelona-spain > habib scientific office,amantadine,140,"
antiviral.uncoating inhibitor",8بيك ميرز 200مجم/500مل محلول للحقن الوريدي- 200/500    
Aciclovir mylan 250mg 5 vial,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Reig jofre-spain > ramco,acyclovir,280,"
مضاد فيروسات",6اسيكلوفير ميلان 250 مجم 5 فيال  250 5 
Viru-merz serol 1gm/100gm gel,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Pharco > merz,tromantadine,12,"
antiviral",8فيرو-ميرز سيرول 1جم/100جم جل-  1/100 
Nucleobuvir 400mg 28 tablets,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Eva pharma,sofosbuvir,900,"
antiviral",9نيوكليوبوفير 400مجم 28 اقراص 400 28 
Virustat 400mg 35 tab.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Pharopharma,acyclovir,35,"
antiviral.nucleoside",7فيروستات 400مجم 35 اقراص 400 35 
Herpacut 500 mg 10 scored f.c. tabs.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,International drug agency (idi),valacyclovir,50,"
antiviral.nucleoside",9هيرباكوت 500 مجم 10 أقراص 500  10   
Mpiviropack 400mg 28 tabs,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Marcyrl co.,sofosbuvir,900,"
antiviral",8مبيفيروباك 400مجم 28 قرص 400 28 
Interferon alfantive 6 m.i.u/ml amp.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Bionative-sweden > amriya,interferon,123,"
antiviral .interferon alfa",8انترفيرون الفانتيف 6 مليون وحدة دولية / مل امبولات  6 / 
Virokan 100mg/5ml syrup 60ml,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Hikma pharma,ribavirin,14,"
antiviral.nucleoside",7فيروكان 100مجم/5مل شراب 60 مل 100/5  60
Zovirax 500 mg 5 vial i.v. infusion,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Glaxo smithkline,acyclovir,560,"
antiviral.nucleoside",9زوفيراكس 500مجم 5 فيال للتسريب الوريدي 500  5   
Andodaclata 60 mg 28 f.c. tabs.,https://www.dwaprices.com/upload/1675606734.jpg,مضاد فيروسات,Andalous pharma,daclatasvir,120,"
antiviral",9اندوداكلاتا 60 مجم 28 قرص 60  28  
Herona 12 chewable pieces,https://www.dwaprices.com/upload/1675606734.jpg,القيء والترجيع,Pharmazad > la porte pharma,"ginger,vitamin b6,vitamin b12,vitamin d3",36,"
تقليل الاحساس بالغثيان , علاج الترجيع , تقليل الالام المعدة ,تقوية الاعصاب",هيرونا 12 قطعة للمضغ 12  
Doxytroler 10/10mg 30 tablets,https://www.dwaprices.com/upload/1675606734.jpg,القيء والترجيع,Rameda,"doxylamine,viramin B6(pyridoxine)",24,"
القيء والغثيان في الحمل",دوكسيترولر 10/10مجم 30 قرص 10/10 30 
Unitrexate 50mg/2ml (50mg) 5 vials i.m. i.v.,https://www.dwaprices.com/upload/1675063030.jpg,الاورام,Hikma specialized pharmaceuticals,methotrexate,170,"
لعلاج الاورام",يونيتريكسات 50مجم/2مل 50مجم 5 حقن فيال 50/2 (50) 5   
Lynparza 150 mg 56 f.c. tabs,https://dwaprices.com/upload/1651276130.png,الاورام,Abbvie ltd. > astra zeneca,olaparib,42415,"
مضاد للاورام",لينبارزا 150مجم 56 قرص 150  56  
Methotrexate 2.5mg 100 tablets (orion),https://www.dwaprices.com/upload/1675501979.jpg,الاورام,Orion pharma-finland > s.m. pharma,methotrexate,130.25,"
مضاد للاورام - مضاد التهابات",ميثوتريكسات 25مجم 100 قرص (اوريون) 25 100  ()
Capecitabine-accord 500mg 120 tablets,https://www.dwaprices.com/upload/1675412084.jpg,الاورام,Accord healthcare limited > united group pharmaceutical(u.g.p.),capecitabine,1506.5,"
مضاد للاورام السرطانية",كابيسيتابين-اكورد 500مجم 120 قرص- 500 120 
