,category_name,company,effective_material,en_name,price,usage,ar_name
4900,مضاد طفيليات,Eipico,"diloxanide furoate,metronidazole",Furazole 20 tab.,8.3,"
antiprotozoal.nitroimidazole",2فيورازول 20 قرص 20 
4901,مضاد طفيليات,Sanofi,hydroxychloroquine sulphate,Plaquenil 200mg 60 f.c.tab.,90.0,"
antiprotozoal.antimalarial.antirheumatic",2بلاكونيل 200مجم  60 قرص 200 60 
4902,مضاد طفيليات,Future pharmaceutical industries (fpi),hydroxychloroquine sulphate,Futarhomal 200mg 20 f.c. tabs,40.0,"
antiprotozoal.antimalarial.antirheumatic",2فوتارهومال 200 مجم 20 قرص 200 20  
4903,مضاد طفيليات,Amriya,metronidazole,Amrizole 500mg 5 vaginal supp.,6.5,"
antiprotozoal.nitroimidazole",2امريزول 500مجم 5 لبوسات اقماع مهبلية 500 5  
4904,مضاد طفيليات,El nile.,metronidazole,Flazol 500mg/100ml i.v.infusion,23.5,"
antiprotozoal.nitroimidazole",2فلازول 500 مجم / 100 مل محلول 500/100 
4905,مضاد طفيليات,Pharmed healthcare,ornidazole,Astranida 500mg 10 f.c.tab.,33.0,"
مضاد للفطريات والبكتيريا , مضاد للديدان",30 - استرانيدا 500 مجم 10 اقراص  500 10 
4906,مضاد طفيليات,Sanofi,metronidazole,Flagyl 250mg 20 tablets,11.25,"
مطهر معوي لعلاج الاسهال",3فلاجيل 250مجم 20 قرص 250 20 
4907,مضاد طفيليات,Amriya,metronidazole,Amrizole 500mg vial 100 ml,23.5,"
antiprotozoal.nitroimidazole",3امريزول 500مجم فيال 100 مل 500  100 
4908,مضاد طفيليات,Pharmaceutical solution industries > al kamal importing & marketing co,metronidazole,Metronidazole 500mg /100ml i.v. infusion,20.0,"
مضاد للفطريات",3مترونيدازول 500 مجم / 100 مل حقن وريدي  500 /100  
4909,مضاد طفيليات,Hochster pharmaceutical industries,"norfloxacin,tinidazole",Enterolok 10 f.c.tab.,19.2,"
antibiotic quinolone with antiprotozoal",3انترولوك 10 اقراص 10 
4910,مضاد طفيليات,European egyptian pharm. ind.,secnidazole,Eurozole 500mg 4 tab.,9.0,"
antiprotozoal",3يوروزول 500مجم 4 اقراص 500 4 
4911,مضاد طفيليات,Cid,metronidazole,Trichocid 250mg 20 tab.,4.75,"
antiprotozoal.nitroimidazole",3تريكوسيد 250مجم 20 قرص  250 20 
4912,مضاد طفيليات,Mup,tinidazole,Protozole 500 mg 12 f.c. tabs.,12.0,"
antiprotozoal",3بروتوزول 500مجم  12 قرص  500  12  
4913,مضاد طفيليات,Amoun,secnidazole,Fladazole 500mg 4 tab,11.0,"
antiprotozoal",3فلادازول 500مجم 4 اقراص 500 4 
4914,مضاد طفيليات,Sanofi,metronidazole,Flagyl 500mg 10 vaginal ovules (n/a),21.75,"
antiprotozoal.nitroimidazole",3فلاجيل 500مجم 10 بويضات مهبلية 500 10   (/)
4915,مضاد طفيليات,Mup,metronidazole,Metronidazole-mup 250 mg 20 f.c. tabs.,7.2,"
antiprotozoal.nitroimidazole",40 - ميترونيدازول ماب 250مجم 20 قرص - 250  20  
4916,مضاد طفيليات,Arabcomed-egypt,metronidazole,Metroflag 500mg/100ml vial for i.v. inf.,19.5,"
antiprotozoal.nitroimidazole",4ميتروفلاج 500مجم/100مل امبول حقن وريدي 500/100    
4917,مضاد طفيليات,Amriya,metronidazole,Amrizole 125mg/5ml susp. 120 ml,11.0,"
antiprotozoal.nitroimidazole",4امريزول 125مجم/5مل معلق 120 مل 125/5  120 
4918,مضاد طفيليات,Mina pharm > alpharma-denmark,metronidazole,Dumozol 500mg 20 f.c. tabs.,7.0,"
antiprotozoal.nitroimidazole",4دوموزول 500 مجم 20 قرص 500 20  
4919,مضاد طفيليات,Cid,"diiodohydroxyquinoline,metronidazole",Paramibe compound 20 tab.,2.0,"
antiprotozoal",4باراميب مركب 20 اقراص  20 
4920,مضاد طفيليات,Eva pharma,metronidazole,Rosagel 0.75% gel 20 gm,8.25,"
مضاد للفطريات المهبلية , يحافظ علي البيئة الداخلية للمهبل , التخلص من الروائح الكريهة للمهبل ,تقليل الحكة والالتهابات المهبلية",4روزاجل 075% جل 20 جم  075%  20 
4921,مضاد طفيليات,Amriya,metronidazole,Amrizole 1gm 5 rectal supp,6.75,"
antiprotozoal.nitroimidazole",4امريزول 1جرام 5 اقماع لبوس شرجي 1 5  
4922,مضاد طفيليات,Jedco int. co. for pharmaceuticals,metronidazole,Gedazole 500mg 20 tab.,10.5,"
antiprotozoal.nitroimidazole",4جيدازول 500 مجم 20 قرص 500 20 
4923,مضاد طفيليات,Misr,secnidazole,Secnida-misr 500mg 4 tab.,11.0,"
antiprotozoal",4سيكنيدا -مصر 500مجم 4قرص- 500 4 
4924,مضاد طفيليات,Kahira,"diloxanide furoate,metronidazole",Flagimide 20 tab.,5.7,"
antiprotozoal.nitroimidazole",4فلاجيميد 20 قرص 20 
4925,مضاد طفيليات,El nasr,metronidazole,Trichogyl 500mg 12 f.c.tab.,4.0,"
antiprotozoal.nitroimidazole",50 - تريكوجل 500مجم 12 اقراص 500 12 
4926,مضاد طفيليات,Alexandria,"diloxanide furoate,metronidazole",Dilozole susp. 120 ml,5.85,"
antiprotozoal.nitroimidazole",5دلوزول معلق 120 مل  120 
4927,مضاد طفيليات,Copad pharma,metronidazole,Copagaramon 500 mg 20 f.c. tabs.,5.5,"
antiprotozoal.nitroimidazole",5كوباجارامون 500 مجم 20 قرص 500  20  
4928,مضاد طفيليات,Kahira,metronidazole,Flagicure 500mg 10 vag.tabs,3.9,"
antiprotozoal.nitroimidazole",5فلاجيكيور 500مجم 10 اقراص مهبلية 500 10 
4929,مضاد طفيليات,El nile.,metronidazole,Metron 0.75 % vag. gel 40 gm,7.0,"
antiprotozoal.nitroimidazole",5مترون 075 جل مهبلي 40جم 075 %   40 
4930,مضاد طفيليات,Pharopharma,metronidazole,Entophar 500 mg 5 vag. ovules,4.25,"
antiprotozoal.nitroimidazole",5إنتوفار 500 مجم 5 بويضات مهبلية  500  5  
4931,مضاد طفيليات,Alexandria,"diloxanide furoate,metronidazole",Dilozole 20 tab.,4.3,"
antiprotozoal.nitroimidazole",5ديلوزول 20 قرص 20 
4932,مضاد طفيليات,Pharopharma > wockhardt,"norfloxacin,tinidazole",Conaz c 20 f.c. tab.,41.0,"
antibiotic quinolone with antiprotozoal",5كوناز سي 20 قرص  20  
4933,مضاد طفيليات,Pharopharma,metronidazole,Entophar 125mg/5ml susp. 120ml,5.25,"
antiprotozoal.nitroimidazole",5انتوفار 125 مجم / 5 مل شراب معلق 120 مل 125/5  120
4934,مضاد طفيليات,Mup,metronidazole,Flagellat forte 200mg/5ml susp. 100 ml,12.0,"
antiprotozoal.nitroimidazole",5فلاجيلات فورت 200 مجم/5مل 100مل معلق  200/5  100 
4935,مضاد طفيليات,Pharopharma,ornidazole,Tibezole 125mg 10 tab.,9.0,"
antiprotozoal",60 - تيبزول 125 مجم 10 اقراص 125 10 
4936,مضاد طفيليات,Unipharma co.,metronidazole,Zolguard 500mg 20 tab.,9.0,"
antiprotozoal.nitroimidazole",6زولجارد 500مجم 20 اقراص 500 20 
4937,مضاد طفيليات,Sigma tec,metronidazole,Metronidazole 500mg/100ml vial for i.v. inf.,12.0,"
antiprotozoal.nitroimidazole",6ميترونيدازول 500مجم/100مل فيال وريد محلول  500/100    
4938,مضاد طفيليات,Memphis,metronidazole,Metrozole 125mg/5ml susp. 120 ml,5.45,"
antiprotozoal.nitroimidazole",6متروزول 125مجم/5مل شراب معلق 120مل 125/5  120 
4939,مضاد طفيليات,Grand pharma > vodachem pharmaceuticals,metronidazole,Bumexazole 0.5% vial 100 ml,20.0,"
antiprotozoal.nitroimidazole",6بوميكسازول 05٪ فيال 100 مل 05%  100 
4940,مضاد طفيليات,El nasr,metronidazole,Trichogyl 250 mg 20 tab.,4.35,"
antiprotozoal.nitroimidazole",6ترايكوجيل 250مجم 20 قرص  250  20 
4941,مضاد طفيليات,Kahira,"diloxanide furoate,metronidazole",Flagimide 1bottle susp. for children,3.5,"
antiprotozoal.nitroimidazole",6فلاجيميد معلق للاطفال 1   
4942,مضاد طفيليات,Cid,metronidazole,Trichogel 0.75% vaginal gel 30 gm,5.5,"
antiprotozoal.nitroimidazole",6تريكوجل 075% جل مهبلي 30جم 075%   30 
4943,مضاد طفيليات,Eipico,"diloxanide furoate,metronidazole",Furazole pediatric susp. 100ml,5.6,"
antiprotozoal.nitroimidazole",6فيورازول معلق للاطفال 100 مل   100
4944,مضاد طفيليات,Kahira,metronidazole,Flagicure 250mg 20 tab.,7.0,"
مضاد للفطريات متعدد",6فلاجيكيور 250 مجم 20 قرص 250 20 
4945,مضاد طفيليات,Pharopharma,ornidazole,Tibezole 500mg 10 f.c.tab.,27.6,"
antiprotozoal",70 - تيبيزول 500مجم 10 اقراص 500 10 
4946,مضاد طفيليات,Mina pharm > alpharma-denmark,metronidazole,Dumozol 125mg/5ml susp. 125ml,5.75,"
antiprotozoal.nitroimidazole",7دوموزول 125 مجم / 5 مل معلق 125 مل 125/5  125
4947,مضاد طفيليات,Hikma pharma,"norfloxacin,tinidazole",Tinidol plus 10 f.c. tab.,19.2,"
antibiotic fluoroquinolone with antiprotozoal",7تنيدول بلس 10 اقراص  10  
4948,مضاد طفيليات,Pharco,"diloxanide furoate,metronidazole",Farcozol plus susp. 120ml,6.0,"
antiprotozoal.nitroimidazole",7فاركوزول بلس معلق 120 مل   120
4949,مضاد طفيليات,Amoun,secnidazole,Fladazole 500mg 5 sachet,11.6,"
antiprotozoal",7فلادازول 500 مجم 5 اكياس 500 5 
4950,مضاد طفيليات,Chemipharm,ornidazole,Ornidaz 500mg 3 f.c.tab.,12.5,"
antiprotozoal",7اورنيداز 500مجم 3 اقراص 500 3 
4951,مضاد طفيليات,Kahira,metronidazole,Flagicure forte 500 mg 20 f.c. tab,10.0,"
antiprotozoal.nitroimidazole",7فلاجيكيور فورت 500 مجم 20 قرص  500  20  
4952,مضاد طفيليات,El nasr,metronidazole,Trichogyl 0.5% i.v.infusion,20.0,"
antiprotozoal.nitroimidazole",7ترايكوجيل 100 ملل فيال 05% 
4953,مضاد طفيليات,Global napi pharmaceuticals,secnidazole,Senidal 500mg 4 f.c. tab.,11.0,"
antiprotozoal",7سينيدال 500مجم 4 اقراص 500 4  
4954,مضاد طفيليات,Arab drug company.,diiodohydroxyquinoline,Enteroquin 250mg 200 tab.,46.0,"
antiprotozoal",7اينتيروكوين 250 مجم 20 قرص 250 200 
4955,مضاد طفيليات,Eva pharma,"diloxanide furoate,metronidazole",Dimetrol susp. 100ml,5.5,"
antiprotozoal.nitroimidazole",80 - ديميترول معلق 100 مل  100
4956,مضاد طفيليات,Pharopharma,ornidazole,Tibezole 500mg 5 vaginal supp.,14.4,"
antiprotozoal",8تيبيزول 500مجم 5 لبوس مهبلي 500 5  
4957,مضاد طفيليات,Sedico,diloxanide furoate,Furamebe 500mg 20 tab.,7.7,"
antiprotozoal",8فيوراميب 500 مجم 20 قرص 500 20 
4958,مضاد طفيليات,Pfizer,tinidazole,Fasigyn 500mg 4 tab.,8.35,"
antiprotozoal",8فاسيجين 500 مجم 4 اقراص 500 4 
4959,مضاد طفيليات,Pharopharma,ornidazole,Tibezole 500mg 3 f.c.tab.,9.5,"
antiprotozoal",8تيبيزول 500مجم 3 اقراص 500 3 
4960,مضاد طفيليات,Pharopharma,ornidazole 500 mg,Tibezole 500 mg 5 vag supp,14.4,"
مضاد للفطريات المهبلية , تقليل الحكة والالتهابات , الحفاظ علي البيئة الداخلية للمهبل",8تيبزول 500 مجم 5 اقماع 500  5  
4961,مضاد طفيليات,D b k > boston health,metronidazole,Fipcodazole 10 mg gel,30.0,"
antiprotozoal gel",8فيبكودازول جل 10 جم  10  
4962,سكر صناعي,Biopharm Egypt,sorbitol - sucralose,Sweetal 1 gm 75 sachets,65.0,"
سكر محلي صناعي",سويتال 1 جم 75 كيس  1  75 
4963,سكر صناعي,Biopharm Egypt,sorbitol - sucralose,Sweetal 300 tab sugar,120.0,"
سكر محلي صناعي",سويتال 300 قرص سكر 300  
4964,سكر صناعي,Biopharm Egypt,sorbitol - sucralose,Sweetal 50 tab sugar,30.0,"
سكر محلي صناعي",سويتال 50 قرص سكر 50  
4965,سكر صناعي,Biopharm Egypt,sorbitol - sucralose,Sweetal 1 gm 300 sachets,195.0,"
سكر محلي صناعي",سويتال 1 جم 300 كيس 1  300 
4966,سكر صناعي,Biopharm Egypt,sorbitol - sucralose,Sweetal 2 gm 50 sachets,65.0,"
سكر محلي صناعي",سويتال 2 جم 50 كيس  2  50 
4967,سكر صناعي,Biopharm Egypt,sorbitol - sucralose,Sweetal 100 tab sugar,50.0,"
سكر صناعي لمرضى السكر",سويتال 100قرص سكر 100  
4968,سكر صناعي,Biopharm Egypt,sorbitol - sucralose,Sweetal 1 gm 25 sachets,25.0,"
سكر صناعي",سويتال 1 جم 25 كيس 1  25 
4969,سكر صناعي,Biopharm Egypt,sorbitol - sucralose,Sweetal 1 gm 60 sachets,50.0,"
سكر صناعي",سويتال 1 جم 60 كيس 1  60 
4970,سكر صناعي,Biopharm Egypt,sorbitol - sucralose,Sweetal powdered sugar 250 gm,95.0,"
سكر محلي صناعي",سويتال سكر بودرة 250 جم    250 
4971,سكر صناعي,Biopharm Egypt,sorbitol - sucralose,Sweetal 1 gm 100 sachets ,70.0,"
سكر محلي صناعي لمرضى السكر",10 - سويتال 1 جم 100 كيس  1  100 
4972,ادوية الغثيان,Pharmazad > la porte pharma,"ginger,vitamin b6,vitamin b12,vitamin d3",Herona 12 chewable pieces,36.0,"
تقليل الاحساس بالغثيان , علاج الترجيع , تقليل الالام المعدة ,تقوية الاعصاب",هيرونا 12 قطعة للمضغ 12  
4973,ادوية الغثيان,Rameda,"doxylamine,viramin B6(pyridoxine)",Doxytroler 10/10mg 30 tablets,24.0,"
القيء والغثيان في الحمل",دوكسيترولر 10/10مجم 30 قرص 10/10 30 
4974,ادوية الازمة,Mina pharm - sandoz,montelukast,Asmakast 10mg 30 tablets,63.0,"
علاج أزمات الصدر وصعوبة وضيق التنفس 
,حالات الكحة والسعال المزمن 
,لمنع تضييق الشعب الهوائية أثناء ممارسة الرياضة",ازماكاست 10مجم 30 قرص 10 30 
4975,ادوية الازمة,Uniswab > vodachem pharmaceuticals,"ipratropium bromide,salbutamol",Swabivent nebulizer soln. 20 amp. 2.5ml,89.75,"
علاج الأزمات التنفسية __ يساعد علي تحسين التنفس __ يقلل الالتهابات والحكة",سوابيفنت محلول استنشاق 20 امبولة   20  25
4976,ادوية الازمة,Boehringer ingelheim,ipratropium bromide,Atrovent 500mcg/2ml 20 unit dose vials,85.0,"
موسع شعب هوائية للجلسات",اتروفنت 500مكجم/2مل 20 فيال جلسات البخار 500/2 20   
4977,ادوية الازمة,Mina pharm > sandoz,montelukast,Asmakast 5 mg 30 chewable tab,54.0,"
علاج أزمات الصدر وصعوبة وضيق التنفس 
,حالات الكحة والسعال المزمن 
,لمنع تضييق الشعب الهوائية أثناء ممارسة الرياضة",ازماكاست 5مجم 30 قرص للمضغ 5  30  
4978,ادوية الازمة,Hikma pharma,montelukast,Kast 10mg 10 f.c. tab,42.0,"
علاج أزمات الصدر وصعوبة وضيق التنفس 
,حالات الكحة والسعال المزمن 
,لمنع تضييق الشعب الهوائية أثناء ممارسة الرياضة",كاست 10مجم 10 اقراص 10 10  
4979,ادوية الازمة,Global napi pharmaceuticals > merck sharp & dohme,montelukast,Singulair 5mg 14 chewable tab,105.0,"
علاج أزمات الصدر وصعوبة وضيق التنفس 
,حالات الكحة والسعال المزمن 
,لمنع تضييق الشعب الهوائية أثناء ممارسة الرياضة",سنجيولير 5مجم 14 قرص مضغ 5 14  
4980,ادوية الازمة,Egyphar,montelukast,Kokast 10mg 10 tab,21.0,"
علاج أزمات الصدر وصعوبة وضيق التنفس 
,حالات الكحة والسعال المزمن 
,لمنع تضييق الشعب الهوائية أثناء ممارسة الرياضة",كوكاست 10مجم 10 اقراص 10 10 
4981,ادوية الازمة,Amoun,montelukast,Clear air 10mg 14 tab,70.0,"
منع و علاج لحالات الربو وحساسية الصدر",كلير اير 10مجم 14 قرص  10 14 
4982,ادوية الازمة,Western pharmaceuticals industries,montelukast,Westair 4 mg 14 sachets,57.75,"
asthma.anti-inflammatory.leukotriene antagonist",ويست اير 4مجم 14 كيس 4  14 
4983,ادوية الازمة,Global napi pharmaceuticals > merck sharp & dohme,montelukast,Singulair 10mg 14 f.c. tab,115.0,"
علاج أزمات الصدر وصعوبة وضيق التنفس 
,حالات الكحة والسعال المزمن 
,لمنع تضييق الشعب الهوائية أثناء ممارسة الرياضة",10 - سنجولير 10مجم 14 قرص 10 14  
4984,ادوية الازمة,Sedico,montelukast,Sedokast 10mg 10 f.c. tab,30.0,"
علاج أزمات الصدر وصعوبة وضيق التنفس 
,حالات الكحة والسعال المزمن 
,لمنع تضييق الشعب الهوائية أثناء ممارسة الرياضة",1سيدوكاست 10مجم 10 اقراص 10 10  
4985,ادوية الازمة,Amoun,montelukast,Clear air 4mg 7 sachets,20.4,"
علاج أزمات الصدر وصعوبة وضيق التنفس 
,حالات الكحة والسعال المزمن 
,لمنع تضييق الشعب الهوائية أثناء ممارسة الرياضة",1كلير اير 4مجم 7 اكياس  4 7 
